account_id,tx_count,active_days,mean_gap_min,std_gap_min,night_tx_ratio,weekend_tx_ratio,burstiness_cv,amt_mean,amt_median,amt_std,amt_max,amt_p95,amt_p05,amt_cv,amt_p95_p05_spread,amt_max_to_median,session_count,avg_session_duration_min,median_tx_per_session,max_tx_per_session,avg_counterparties_per_session,in_amount_total,in_tx_count,in_unique_counterparties,out_amount_total,out_tx_count,out_unique_counterparties,net_flow,out_in_ratio,tx_out_ratio,transfer_action_share,account_money_launderer
NORM_B_0013,368,6,99.0979135777475,961.5848766334913,0.16847826086956522,0.35054347826086957,9.703381654741676,332509.95616156707,26.933333333333334,1528473.9332384276,9866666.666666666,3221.9166666666597,0.7491638795986622,4.596776442073632,3221.167502787061,366336.6336633663,6.0,7.301618133333332,62.0,67.0,2.5,12515.697826086956,6,1,122351148.1696306,362.0,2.0,-122338632.47180451,9775.815129909044,0.9836956521739131,0.0,0
NORM_B_0014,131,3,189.2709895002564,1892.1342440847434,0.0,0.0,9.996958588744421,292712.39715025964,40.21739130434782,1673683.3684039898,11866666.666666666,202.53164556962025,1.0367892976588629,5.717842444318574,201.4948562719614,295063.0630630631,3.0,5.386439527777778,44.0,47.0,2.3333333333333335,3934.740338164251,3,1,38341389.286345854,128.0,2.0,-38337454.54600769,9744.325162822304,0.9770992366412213,0.0,0
NORM_B_0015,256,4,118.38280968647058,1139.3086568737024,0.0,0.41015625,9.623936616229075,291762.0473091258,25.956007785845507,1458365.1399706895,8466666.666666666,1057.1299999999999,0.9166666666666667,4.998474453483431,1056.2133333333331,326192.9467937578,4.0,9.2871147625,66.5,78.0,3.0,12847.40888888889,4,1,74678236.7022473,252.0,2.0,-74665389.29335842,5812.708021368648,0.984375,0.0,0
NORM_B_0016,432,5,62.2446621895205,714.0732260486451,0.44675925925925924,0.0,11.472039544121204,639405.5567527199,33.51195652173913,2148706.7036289023,10200000.0,7400000.0,0.8983277591973244,3.3604754931147416,7399999.1016722405,304368.97927410726,7.0,6.970035759523809,57.0,73.0,2.2857142857142856,1916.1886122377166,7,1,276221284.3285628,425.0,2.0,-276219368.1399506,144151.4068941224,0.9837962962962963,0.0,0
NORM_B_0017,374,6,50.36488367247543,531.0612264373103,0.6978609625668449,0.17914438502673796,10.544275846854323,280484.4369653724,32.301811594202896,1495861.8474367752,10000000.0,913.2724281494471,0.77123745819398,5.333136710260502,912.5011906912531,309580.15994974936,6.0,7.588905811111111,62.0,79.0,2.6666666666666665,14387.975160363145,6,1,104886791.44988891,368.0,2.0,-104872403.47472855,7289.892447051016,0.983957219251337,0.0,0
NORM_B_0018,250,4,154.2470547123829,1600.1224729756468,0.228,0.228,10.37376354420069,1634197.1567516143,26.781884057971013,19081746.09592729,301133333.3333333,5703333.333333332,0.7873244147157192,11.67652630962665,5703332.5460089175,11243918.937200682,5.0,6.456908816666666,49.0,57.0,3.0,301138482.5303242,5,1,107410806.65757938,245.0,2.0,193727675.87274486,0.35668243312862963,0.98,0.0,0
NORM_B_0019,233,3,24.09148993742816,255.67751520705053,0.6266094420600858,0.2703862660944206,10.612773052688366,371743.893183312,24.144869215291752,1542043.0480559946,7666666.666666666,5266666.666666667,0.973598074608905,4.1481328310498755,5266665.693068593,317527.77777777775,5.0,5.965552343333333,46.0,63.0,2.4,5468.416406354516,5,1,86610858.69530535,228.0,2.0,-86605390.278899,15838.38030232301,0.9785407725321889,0.0,0
NORM_B_0020,310,4,75.17346409687163,779.9625563829225,0.7806451612903226,0.4774193548387097,10.375503720007243,388450.3102301959,24.266666666666666,1537194.017669798,8200000.0,5703333.333333334,0.7505016722408028,3.957247496491523,5703332.582831662,337912.0879120879,5.0,8.59458467,68.0,80.0,3.0,6021.007644271755,5,1,120413575.16371645,305.0,2.0,-120407554.15607218,19998.90753805554,0.9838709677419355,0.0,0
NORM_B_0021,211,5,94.8742269486508,822.3198400680548,0.20853080568720378,0.4834123222748815,8.667473417339385,1458589.204949854,39.67391304347826,10858815.550051028,153866666.66576087,9633333.333333332,1.117056856187291,7.444738733291498,9633332.216276476,3878283.1050000004,5.0,4.673378733333333,44.0,58.0,2.0,153868552.91617706,5,1,153893769.3282421,206.0,1.0,-25216.412065029144,1.000163882818075,0.976303317535545,0.0,0
NORM_B_0022,281,4,77.58766890803572,896.8556749656143,0.0,0.5729537366548043,11.559255324820402,323943.06912652403,33.42391304347826,1634558.5026752285,11000000.0,1505.9253333333334,0.862876254180602,5.045820264290979,1505.0624570791529,329105.6910569106,6.0,5.0496648111111115,48.5,59.0,2.0,12577.788420165201,6,1,91015424.63613307,275.0,1.0,-91002846.8477129,7236.202549743451,0.9786476868327402,0.0,0
NORM_B_0023,244,6,137.0551162075446,1048.8554403043904,0.2540983606557377,0.5122950819672131,7.652800342864203,1484516.1638602144,34.96686641588663,13866079.068741014,213933333.3333333,8869999.999999994,1.1333333333333333,9.340470253072082,8869998.866666662,6118172.866532192,6.0,4.344041788888889,40.5,58.0,2.1666666666666665,213941441.6904745,6,1,148280502.29141778,238.0,2.0,65660939.39905673,0.693089198239332,0.9754098360655737,0.0,0
NORM_B_0024,304,5,98.24983588113311,851.6753521724798,0.5756578947368421,0.46381578947368424,8.668465901590649,302710.0745641426,23.733333333333334,1272370.2490363198,8533333.333333334,4213333.333333306,0.6854756596060945,4.203263637222326,4213332.647857646,359550.5617977528,5.0,8.3773787,58.0,71.0,3.0,8304.622701926575,5,1,92015558.04479744,299.0,2.0,-92007253.4220955,11080.040761328133,0.9835526315789473,0.0,0
NORM_B_0025,349,7,75.70752390651342,701.3837420728652,0.5845272206303725,0.30659025787965616,9.264386231135507,1336667.012703537,25.866666666666667,17618621.167934254,328266666.6666667,5506666.666666664,0.676462281679673,13.1810099302884,5506665.990204383,12690721.649484538,7.0,6.514909411904762,51.0,56.0,2.7142857142857144,328277413.31650007,7,1,138219374.1170343,342.0,2.0,190058039.19946578,0.4210444231317666,0.9799426934097422,0.0,0
NORM_B_0026,312,6,96.86052954785637,1134.8364141852235,0.6282051282051282,0.5673076923076923,11.716190480091575,607745.6558324503,33.3786231884058,2037726.6851737213,9333333.333333334,6866666.666666666,0.8361204013377926,3.352926780500926,6866665.830546265,279620.0814111262,6.0,6.907631669444444,48.0,75.0,2.6666666666666665,1623.171163516612,6,1,189615021.44856095,306.0,2.0,-189613398.27739742,116817.63803501698,0.9807692307692307,0.0,0
NORM_B_0027,387,6,70.5843133998273,683.7242869175611,0.4496124031007752,0.11886304909560723,9.686632255591709,1654634.124612877,39.733333333333334,17076096.45690262,295000000.0,7346666.666666654,1.149319955406912,10.320164562602498,7346665.517346699,7424496.644295302,7.0,6.886996385714285,62.0,69.0,2.5714285714285716,452675808.3318263,7,1,187667597.89335713,380.0,2.0,265008210.4384692,0.41457394992000673,0.9819121447028424,0.0,0
NORM_B_0028,227,4,155.60517749682893,1592.5147859492556,0.2643171806167401,0.0,10.234330319643185,1604767.9545210502,22.82608695652174,17867807.81141409,268733333.3333333,4979999.999999999,0.5872909698996656,11.134200281776447,4979999.412709029,11773079.365079364,4.0,6.981402854166667,59.5,65.0,2.5,268740182.6696134,4,1,95542143.00666496,223.0,2.0,173198039.66294846,0.3555186353509462,0.9823788546255506,0.0,0
NORM_B_0029,349,7,118.81454436997127,1081.5054379075336,0.3638968481375358,0.667621776504298,9.102466736226186,329841.3909176788,35.113781032738764,1432017.101871705,8666666.666666666,2921533.9137253244,0.7478260869565219,4.341532449543621,2921533.1658992376,246816.6745867155,7.0,6.280052816666667,49.0,67.0,2.5714285714285716,9911.214741008367,7,1,115104734.21552889,342.0,2.0,-115094823.00078788,11613.584936190993,0.9799426934097422,0.0,0
NORM_B_0030,350,4,82.02133417082139,959.0124367706821,0.6514285714285715,0.13142857142857142,11.692231618342111,317420.05410902866,20.380434782608695,1242654.4217627696,6400000.0,4133333.333333333,0.6078496713875775,3.914857948250295,4133332.7254836615,314026.6666666667,6.0,7.803412791666666,54.5,80.0,3.0,16019.774252839221,6,1,111080999.16390719,344.0,2.0,-111064979.38965435,6933.992789830983,0.9828571428571429,0.0,0
NORM_B_0031,162,3,97.3193203489648,961.9664940638443,0.0,0.2716049382716049,9.884640486744592,628650.8922049812,33.778623188405795,4443612.397849321,53361316.44741235,1324.0267210144905,0.8876254180602007,7.068489765859449,1323.1390955964303,1579736.277283443,3.0,8.366213955555557,59.0,59.0,3.0,2536.671920289855,3,1,101838907.86528665,159.0,2.0,-101836371.19336636,40146.66108404352,0.9814814814814815,0.0,0
NORM_B_0032,428,7,87.41847521920374,968.383417597828,0.5817757009345794,0.3247663551401869,11.077560151553609,982135.6191266143,24.728260869565215,14435153.461447753,297866666.66599596,4196666.666666662,0.6928260869565217,14.697719113664293,4196665.973840576,12045597.069569947,7.0,7.178263335714285,59.0,76.0,2.5714285714285716,297868584.61050266,7,1,122485460.37568821,421.0,2.0,175383124.23481447,0.4112063732261393,0.9836448598130841,0.0,0
NORM_B_0033,299,6,79.56197004630872,728.7065880791284,0.11371237458193979,0.0,9.158981202388375,387682.48022556445,27.46725371904582,1649640.1720604666,9200000.0,5551222.6277185455,0.7849767979104033,4.255132115076905,5551221.842741747,334944.2974570374,6.0,6.44743886111111,51.5,64.0,2.5,8496.175174909109,6,1,115908565.41226885,293.0,2.0,-115900069.23709394,13642.440630764046,0.979933110367893,0.0,0
NORM_B_0034,216,5,166.91638356201548,1269.116014881787,0.0,0.7129629629629629,7.603304048402561,563672.1528780116,40.53333333333333,2250248.369793071,11066666.666666666,7666666.666666666,0.9698996655518395,3.99212265197721,7666665.6967670005,273026.3157894737,5.0,4.603636533333334,35.0,71.0,2.2,6249.585825302989,5,1,121746935.4358252,211.0,2.0,-121740685.84999989,19480.800622483286,0.9768518518518519,0.0,0
NORM_B_0035,104,3,101.98055681521035,877.9343920400906,0.38461538461538464,1.0,8.608840934560844,522500.3953405122,41.440217391304344,2152368.9995944984,11066666.666666666,5836710.009166627,1.008361204013378,4.11936338955649,5836709.000805424,267051.3661202186,3.0,3.9983961833333335,35.0,40.0,2.0,348.8580530107,3,1,54339692.25736026,101.0,1.0,-54339343.39930724,155764.47723766198,0.9711538461538461,0.0,0
NORM_B_0036,368,6,78.00058081762035,679.5956519663793,0.7146739130434783,0.33152173913043476,8.712699890727716,366221.6269202141,31.358333333333334,1584553.137031783,8800000.0,3512150.0630523637,0.7849498327759198,4.326760137999707,3512149.278102531,280627.1591815041,6.0,7.502607466666667,59.5,73.0,2.5,16812.644080884893,6,1,134752746.0625579,362.0,2.0,-134735933.41847703,8014.964535873617,0.9836956521739131,0.0,0
NORM_B_0037,177,3,64.45897063219697,641.8027789250957,0.20903954802259886,0.0,9.95676432047331,285618.0257756092,39.130434782608695,1538193.6809266142,9466666.666666666,1416.550453038666,1.179933110367893,5.385492308300839,1415.370519928298,241925.9259259259,4.0,5.196846108333333,45.0,50.0,2.25,9598.626327167907,4,1,50544791.93595566,173.0,2.0,-50535193.309628494,5265.8359866446635,0.9774011299435028,0.0,0
NORM_B_0038,150,3,99.92233256353467,1106.0507515279296,0.2866666666666667,0.2866666666666667,11.069104605065716,2412569.0890798583,38.586956521739125,24448440.618582394,298933333.3333333,4072246.499999874,0.9789297658862877,10.13377843944229,4072245.521070108,7747004.6948356815,3.0,6.999711594444444,50.0,57.0,3.0,298943264.68600076,3,1,62942098.675978,147.0,2.0,236001166.01002276,0.21054864287405875,0.98,0.0,0
NORM_B_0039,181,4,159.0267839725,1385.1549732613107,0.0,0.27624309392265195,8.71019924229142,510570.8381723931,35.326086956521735,2132683.374715525,10800000.0,7600000.0,0.8896321070234113,4.177056767185418,7599999.110367893,305723.07692307694,4.0,4.715931904166667,45.5,50.0,2.0,3385.3622784810127,4,1,92409936.34692466,177.0,1.0,-92406550.98464619,27296.912042272867,0.9779005524861878,0.0,0
NORM_B_0040,132,3,180.94887234618318,1509.3719393660986,0.3106060606060606,0.0,8.341427718203386,1035915.7218958637,31.160831656606305,2924537.444901925,11066666.666666666,9393333.333333332,0.9133779264214046,2.8231422528751975,9393332.419955406,355146.7043184792,3.0,4.7494502277777775,42.0,49.0,2.0,1771.8225189450063,3,1,136739103.46773505,129.0,1.0,-136737331.6452161,77174.26661286222,0.9772727272727273,0.0,0
NORM_B_0041,159,3,76.36065065527427,745.2519490217325,0.29559748427672955,0.7044025157232704,9.75963330100642,333423.610867835,32.608695652173914,1566939.1426619445,8466666.666666666,1402.2671333333076,0.905685618729097,4.699544638076215,1401.3614477145784,259644.4444444444,3.0,6.0197085277777775,47.0,67.0,2.0,6435.711333333333,3,1,53007918.41665243,156.0,1.0,-53001482.7053191,8236.528282755862,0.9811320754716981,0.0,0
NORM_B_0042,343,6,122.29485546881092,1120.719181972696,0.6967930029154519,0.4606413994169096,9.164074626659296,184323.38263959074,27.445652173913043,1031498.5597348677,8800000.0,343.07788091585365,0.7355852842809364,5.596135145543453,342.3422956315727,320633.66336633667,6.0,7.102271680555556,55.0,82.0,2.8333333333333335,6158.128300727578,6,1,63216762.1170789,337.0,2.0,-63210603.988778174,10265.580551416879,0.9825072886297376,0.0,0
NORM_B_0043,285,5,120.65408937112676,1041.1880093274372,0.5228070175438596,0.6105263157894737,8.629529382338529,422096.45188803953,39.40217391304348,2028973.0574516929,12866666.666666666,2480.9066298342677,0.9939799331103679,4.8068943682802505,2479.9126499011572,326547.1264367816,6.0,5.1832747999999995,47.0,62.0,2.0,13009.243694218756,6,1,120284479.54439704,279.0,1.0,-120271470.30070283,9246.077817563742,0.9789473684210527,0.0,0
NORM_B_0044,308,7,91.86942877823019,830.3673530882143,0.22077922077922077,0.11363636363636363,9.038560096990414,448374.9632614354,34.0,1888529.2291069052,10666666.666666666,6046666.666666639,0.9096989966555183,4.211941753772176,6046665.756967642,313725.49019607843,7.0,5.6502159261904765,42.0,69.0,2.4285714285714284,16170.375916302459,7,1,138083318.3086058,301.0,2.0,-138067147.9326895,8539.276948372893,0.9772727272727273,0.0,0
NORM_B_0045,343,5,70.90423694346978,682.2889111222395,0.5131195335276968,0.13411078717201166,9.622681810484918,405534.1523745381,31.466666666666665,1696795.7861599086,8800000.0,4986666.666666663,0.802675585284281,4.184100836451385,4986665.863991078,279661.0169491526,6.0,7.580612558333333,55.5,73.0,2.5,14505.727609291069,6,1,139083708.53685728,337.0,2.0,-139069202.809248,9588.192490790516,0.9825072886297376,0.0,0
NORM_B_0046,353,6,96.84723070833333,1102.3812003206763,0.46458923512747874,0.18980169971671387,11.382681696295737,280701.03890486516,20.652173913043477,1186869.794963243,6200000.0,4053333.3333333223,0.6052173913043478,4.228234421909266,4053332.728115931,300210.5263157895,6.0,7.994423333333333,61.0,68.0,2.8333333333333335,6203.48543014996,6,1,99081263.24798724,347.0,2.0,-99075059.76255709,15971.870066210842,0.9830028328611898,0.0,0
NORM_B_0047,142,3,193.6466460970449,1696.3349960060264,0.6338028169014085,0.36619718309859156,8.759950302242352,651224.9221739898,22.087715371328883,2270079.4791766633,10133333.333333334,7863333.333333332,0.7909698996655519,3.4858608782944565,7863332.542363432,458776.88855439436,3.0,4.855757766666667,52.0,52.0,2.0,930.6950503313229,3,1,92473008.25365622,139.0,1.0,-92472077.5586059,99359.08461180306,0.9788732394366197,0.0,0
NORM_B_0048,345,4,29.850197673062016,300.9064153085686,0.5159420289855072,0.663768115942029,10.080550172708515,217701.84818995497,21.73913043478261,1038504.2328843442,6666666.666666666,1757.3636274210817,0.6341211445559272,4.770305082473167,1756.7295062765259,306666.6666666666,6.0,7.3980664222222225,53.0,72.0,2.5,9507.460500668964,6,1,75097630.1650338,339.0,2.0,-75088122.70453313,7898.810640312393,0.9826086956521739,0.0,0
NORM_B_0049,288,4,124.20331057444832,1555.7857666005496,0.40625,0.18055555555555555,12.52612156153439,1383626.2532809656,23.46666666666667,17133546.405650105,290133333.3333333,5109999.999999998,0.7948255114320097,12.383074088845644,5109999.205174487,12363636.363636361,5.0,6.619392866666667,60.0,65.0,2.4,290138430.8077363,5,1,108345930.13718182,283.0,2.0,181792500.67055446,0.3734284004898977,0.9826388888888888,0.0,0
NORM_C_0000,116,6,356.8945657463768,1950.3511759976784,0.6293103448275862,0.43103448275862066,5.464782496530569,830628.0435917228,73.59118612283169,3389506.3686544225,20000000.0,6000000.0,1.6833333333333333,4.080654866885834,5999998.316666666,271771.6761164554,6.0,2.3699682916666664,19.0,27.0,2.0,9997.369042277654,6,1,96342855.68759757,110.0,1.0,-96332858.3185553,9636.820975616223,0.9482758620689655,0.0,0
NORM_C_0001,63,4,330.03934745860215,1514.0348208223936,0.30158730158730157,0.15873015873015872,4.587437323703664,272124.804304498,80.0,2158575.7238403517,17133333.333333332,472.63683705177584,1.9456986388093442,7.932300509530112,470.6911384129665,214166.66666666666,4.0,2.3256177791666666,17.0,19.0,2.0,3383.743346698941,4,1,17140478.92783667,59.0,1.0,-17137095.184489973,5065.5375339144175,0.9365079365079365,0.0,0
NORM_C_0002,126,6,311.5339547704,1836.0162973956874,0.626984126984127,0.0,5.893470901908039,767832.2853578348,81.52173913043478,3347526.0137524023,20000000.0,5400195.721518988,1.4257843427805414,4.359709897054337,5400194.295734645,245333.33333333334,6.0,2.450792588888889,19.5,32.0,2.0,1967.6929889373268,6,1,96744900.26209825,120.0,1.0,-96742932.56910932,49166.66411173541,0.9523809523809523,0.0,0
NORM_C_0003,130,5,187.00019827984497,1343.981725157176,0.2846153846153846,0.45384615384615384,7.1870604283847515,2497540.286548486,67.11065782557938,14378756.29090178,156600000.0,17930000.0,1.696750902527076,5.757166908715904,17929998.3032491,2333459.4693886545,6.0,2.7727834638888886,23.0,26.0,2.0,156602672.55178073,6,1,168077564.69952247,124.0,1.0,-11474892.147741735,1.0732739228568884,0.9538461538461539,0.0,0
NORM_C_0004,122,6,264.3175741590909,1678.811812017944,0.5,0.6229508196721312,6.351495232047942,823883.718266619,68.70772946859904,3456142.4687063782,20000000.0,6444973.131105743,1.6458342623560014,4.194939640241716,6444971.485271481,291088.06468623655,6.0,2.608958391666667,20.0,26.0,2.0,3944.890549658932,6,1,100509868.73797786,116.0,1.0,-100505923.8474282,25478.49362935247,0.9508196721311475,0.0,0
NORM_C_0005,56,3,579.3322740321212,3666.950732333323,0.7857142857142857,0.0,6.329615829637015,1099824.838245845,76.41304347826087,3870696.6065852614,20000000.0,9896214.525560996,2.2765744083433614,3.5193755150672827,9896212.248986587,261735.41963015645,3.0,2.753008266666667,22.0,22.0,2.0,188.01995089011663,3,1,61590002.92181643,53.0,1.0,-61589814.90186554,327571.6360430873,0.9464285714285714,0.0,0
NORM_C_0006,65,3,159.42195645052087,1116.4154084118693,0.0,0.0,7.002896171070178,490403.0676281574,55.46666666666667,2864616.0316210473,20000000.0,986.3813670886054,1.6133779264214048,5.84135014790142,984.767989162184,360576.92307692306,4.0,1.9091211416666667,15.0,27.0,2.0,3661.601558368495,4,1,31872537.794271857,61.0,1.0,-31868876.192713488,8704.534692320087,0.9384615384615385,0.0,0
NORM_C_0007,136,7,254.6835505448148,1314.4236832614556,0.0,0.33088235294117646,5.161007377389166,320705.35707882454,45.61745472837022,2064337.459805744,20000000.0,392.4188210267229,1.2921108870724316,6.436866158423293,391.12671013965047,438428.66988283943,7.0,2.423285583333333,17.0,28.0,2.0,4169.078689429267,7,1,43611759.4840307,129.0,1.0,-43607590.405341275,10460.76669039821,0.9485294117647058,0.0,0
NORM_C_0008,62,3,376.7860942614754,2317.7607232674286,0.0,0.27419354838709675,6.151396663962311,218399.94825248362,31.663461431572863,1718719.5255962699,13533333.333333332,364.19831223628677,1.376225431207381,7.869596762034603,362.8220868050794,427411.6827871106,3.0,2.680779022222222,17.0,32.0,2.0,1755.2675852842808,3,1,13539041.5240687,59.0,1.0,-13537286.256483415,7713.377514389599,0.9516129032258065,0.0,0
NORM_C_0009,97,5,345.6378839595486,1969.1490006709544,1.0,0.21649484536082475,5.697144589918308,206354.5505738048,62.091503267973856,2030675.0539050626,20000000.0,342.61603375527375,1.3711111111111112,9.840708858895608,341.2449226441626,322105.2631578947,5.0,2.4918757400000002,17.0,31.0,2.0,8271.618524945661,5,1,20008119.78713412,92.0,1.0,-19999848.168609172,2418.888120480092,0.9484536082474226,0.0,0
NORM_C_0010,95,5,397.04751431436165,2102.200094844743,0.5052631578947369,0.7052631578947368,5.2945806712199435,608536.6801308318,49.06666666666667,2836068.5855877483,20000000.0,1701420.3798912885,1.3382014121144556,4.660472701461496,1701419.0416898765,407608.6956521739,5.0,2.48971538,15.0,32.0,2.0,4640.270685993396,5,1,57806344.34174302,90.0,1.0,-57801704.07105703,12457.537125200652,0.9473684210526315,0.0,0
NORM_C_0011,78,3,256.3983802028139,1983.1705266269917,0.2692307692307692,0.0,7.734723304641325,1113950.3534999134,31.929347826086957,3843230.319129545,20000000.0,11643059.63340101,1.0303770557561172,3.450091206537638,11643058.603023954,626382.9787234042,4.0,2.579112379166667,19.5,26.0,2.0,1223.462761798588,4,1,86886904.11023144,74.0,1.0,-86885680.64746964,71017.20364786645,0.9487179487179487,0.0,0
NORM_C_0012,83,4,428.0882844189025,3262.812621322091,0.2891566265060241,0.5542168674698795,7.621821806572242,727085.7214620172,84.44444444444444,3071297.282824478,20000000.0,7680212.799999928,0.9953177257525085,4.224119924468799,7680211.804682203,236842.1052631579,4.0,2.8018199416666665,21.5,24.0,2.0,5913.402749662618,4,1,60342201.47859776,79.0,1.0,-60336288.075848095,10204.311127301538,0.9518072289156626,0.0,0
NORM_C_0013,85,5,504.3128884400794,3004.0167323808837,0.49411764705882355,0.8235294117647058,5.956652707553815,327181.036834087,60.36217303822938,2319023.223679167,20000000.0,353.62357274401467,2.16606201426825,7.087890074922467,351.4575107297464,331333.3333333333,5.0,2.1749417766666665,18.0,24.0,2.0,1514.5219757880006,5,1,27808873.60892161,80.0,1.0,-27807359.08694582,18361.4857053842,0.9411764705882353,0.0,0
NORM_C_0014,108,4,258.5290981688473,1677.6366323797715,0.6388888888888888,0.37037037037037035,6.489159805462572,2006117.0754400974,45.09803921568627,12516857.369309133,126266666.66666666,6574682.8323828615,0.9730926594464502,6.239345411365492,6574681.859290202,2799826.086956522,5.0,2.5931508,20.0,29.0,2.0,126270851.05472314,5,1,90389793.09280737,103.0,1.0,35881057.961915776,0.7158405311898494,0.9537037037037037,0.0,0
NORM_C_0015,55,3,354.47555471327155,2030.1261196751013,0.45454545454545453,0.6909090909090909,5.727125869983421,1749663.5039005657,96.73202614379085,5041849.456309661,20000000.0,13719046.482079793,1.8487255955471307,2.881610918367874,13719044.633354196,206756.75675675677,3.0,2.155187088888889,17.0,25.0,2.0,139.8112816140949,3,1,96231352.9032495,52.0,1.0,-96231213.09196788,688294.6196635684,0.9454545454545454,0.0,0
NORM_C_0016,44,3,636.3324419341086,3153.5570038221126,0.38636363636363635,0.7045454545454546,4.955832511441652,329121.8394804369,53.28539280086558,2182399.096114769,14476510.613452213,431.9200000000002,2.0673522853957635,6.630976235305381,429.8526477146044,271678.78197975963,3.0,2.3039951444444444,14.0,17.0,2.0,2088.9065217391303,3,1,14479272.030617483,41.0,1.0,-14477183.124095744,6931.507886988972,0.9318181818181818,0.0,0
NORM_C_0017,64,5,537.1723117481481,2814.7218716258367,0.390625,0.0,5.239886364332032,471992.2349349574,91.75438596491227,2257326.173176064,14600000.0,1078.8514274903641,1.2212578966926793,4.7825493855574415,1077.6301695936716,159120.4588910134,5.0,1.7853528166666668,13.0,14.0,2.0,1445.990702438929,5,1,30206057.045134835,59.0,1.0,-30204611.054432396,20889.523697619057,0.921875,0.0,0
NORM_C_0018,107,5,284.17183686132074,1686.1101326743599,0.1308411214953271,0.18691588785046728,5.933417439593783,776478.2065683249,81.52173913043478,3457891.3042586544,20000000.0,3873999.201960721,1.37,4.4533011680275445,3873997.831960721,245333.33333333334,6.0,2.339930266666667,16.5,27.0,2.0,6523.7035322172505,6,1,83076644.39927855,101.0,1.0,-83070120.69574633,12734.58304611871,0.9439252336448598,0.0,0
NORM_C_0019,100,5,294.5748769348485,1533.1528954322948,0.6,0.0,5.2046288243765755,3629774.122335294,81.52173913043478,18075078.406517737,153600000.0,20000000.0,1.9946878483835007,4.979670303806327,19999998.005312152,1884160.0,5.0,2.5600106366666666,20.0,25.0,2.0,242403738.63602614,5,1,120573673.59750323,95.0,1.0,121830065.03852291,0.4974084734664382,0.95,0.0,0
NORM_C_0020,81,4,191.27736233624998,1087.5759509098891,0.19753086419753085,0.0,5.685858157109148,1004276.4957077818,65.0,3770917.891960902,19200000.0,10000000.0,1.68561872909699,3.754860248226043,9999998.314381272,295384.6153846154,4.0,2.5837134791666667,21.0,23.0,2.0,5656.8981760370125,4,1,81340739.25415428,77.0,1.0,-81335082.35597824,14379.035422401437,0.9506172839506173,0.0,0
NORM_C_0021,119,5,234.9366917624294,1887.9311489480485,0.0,0.19327731092436976,8.035914419264682,720026.4944595288,39.67391304347826,3299140.7835798967,20000000.0,774528.5333332893,1.0980133151742313,4.581971370451194,774527.4353199742,504109.5890410959,6.0,2.2630843638888885,23.0,23.0,2.0,2759.5514983052476,6,1,85680393.28918563,113.0,1.0,-85677633.73768732,31048.666184271406,0.9495798319327731,0.0,0
NORM_C_0022,121,5,272.02284509763894,1759.7705618041925,0.8347107438016529,0.4214876033057851,6.469201368629707,2044642.0921028266,60.36217303822938,11390310.784616413,117666666.66666667,15600000.0,1.4333333333333333,5.570809105715889,15599998.566666666,1949344.4444444445,5.0,3.097375206666667,24.0,30.0,2.0,117670833.10030791,5,1,129730860.04413413,116.0,1.0,-12060026.943826213,1.1024895178021363,0.9586776859504132,0.0,0
NORM_C_0023,88,4,347.63083536590034,2111.2697337161653,0.0,0.26136363636363635,6.07330972666432,1166057.1771389635,81.52173913043478,4324790.60091131,20000000.0,10119999.99999997,1.7806020066889634,3.708900974755467,10119998.219397964,245333.33333333334,4.0,2.6979844791666667,23.0,29.0,2.0,4692.658599033817,4,1,102608338.92962976,84.0,1.0,-102603646.27103072,21865.7157268496,0.9545454545454546,0.0,0
NORM_C_0024,135,6,267.78068371256217,1728.9898918711988,0.6148148148148148,0.14814814814814814,6.456738656052988,664689.925273961,60.36217303822938,2899168.000547779,20000000.0,6084853.680540801,1.4127557160048134,4.361684885404043,6084852.267785085,331333.3333333333,6.0,3.0605836027777777,21.5,37.0,2.0,9716.370658862876,6,1,89723423.54132587,129.0,1.0,-89713707.17066701,9234.252859578162,0.9555555555555556,0.0,0
NORM_C_0025,66,3,576.9639674107693,4200.966106563113,0.3484848484848485,0.3181818181818182,7.281158519163184,3433427.2347530583,28.846153846153847,24682970.254422516,200000000.0,1735.6630857206308,1.1036789297658862,7.189018018084715,1734.5594067908648,6933333.333333333,3.0,2.621881777777778,22.0,23.0,2.0,200002216.3960468,3,1,26603981.09765505,63.0,1.0,173398235.29839173,0.13301843138064795,0.9545454545454546,0.0,0
NORM_C_0026,122,6,325.30017108691465,2102.906051492569,0.8852459016393442,0.5327868852459017,6.464509515830253,900264.8780400532,42.22180911556295,3483401.3742215834,18066666.666666668,10513333.33333333,1.149429580081754,3.869307199682409,10513332.18390375,427898.9234501394,6.0,2.492582461111111,18.0,37.0,2.0,5157.717506962205,6,1,109827157.40337953,116.0,1.0,-109821999.68587257,21293.751985277995,0.9508196721311475,0.0,0
NORM_C_0027,59,3,618.6565657367817,4042.6751090396524,0.559322033898305,0.0,6.53460309473169,2818272.290746968,33.011049723756905,16764920.337465044,127200000.0,7885655.437839234,0.9428721780030096,5.9486517298233075,7885654.494967056,3853255.230125523,4.0,1.9866576125,16.0,17.0,2.0,127201245.50111607,4,1,39076819.65295504,55.0,1.0,88124425.84816103,0.307204693625521,0.9322033898305084,0.0,0
